Name,Technique,Rule Type,Severity,Source,Guide
Suspicious APT Package Manager Network Connection,"T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_apt_package_manager_netcon.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-apt-package-manager-netcon.md)
Suspicious Calendar File Modification,T1546,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_suspicious_calendar_modification.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-calendar-modification.md)
Suspicious Child Execution via Web Server,"T1190, T1505, T1505.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_linux_shell_activity_via_web_server.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-linux-shell-activity-via-web-server.md)
Suspicious Communication App Child Process,"T1036, T1036.001, T1036.005, T1055, T1554",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_communication_apps_suspicious_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-communication-apps-suspicious-child-process.md)
Suspicious CronTab Creation or Modification,"T1053, T1053.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_crontab_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-crontab-creation.md)
Suspicious DLL Loaded for Persistence or Privilege Escalation,"T1036, T1036.001, T1574, T1574.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_persistence_phantom_dll.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/privilege-escalation-persistence-phantom-dll.md)
Suspicious Echo or Printf Execution Detected via Defend for Containers,"T1037, T1053, T1053.003, T1543, T1546, T1546.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/persistence_suspicious_echo_or_printf_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-echo-or-printf-execution.md)
Suspicious Emond Child Process,"T1546, T1546.014",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_emond_rules_process_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-emond-rules-process-execution.md)
Suspicious Execution via Microsoft Office Add-Ins,"T1137, T1137.006, T1566, T1566.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/initial_access_execution_via_office_addins.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-execution-via-office-addins.md)
Suspicious Execution via Scheduled Task,"T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_scheduled_task_runtime.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-scheduled-task-runtime.md)
Suspicious File Creation via Kworker,"T1014, T1547",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kworker_file_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-kworker-file-creation.md)
Suspicious File Creation via Pkg Install Script,"T1546, T1546.016",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_suspicious_file_creation_via_pkg_install_script.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-file-creation-via-pkg-install-script.md)
Suspicious Hidden Child Process of Launchd,"T1543, T1543.001, T1564, T1564.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_defense_evasion_hidden_launch_agent_deamon_logonitem_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-defense-evasion-hidden-launch-agent-deamon-logonitem-process.md)
Suspicious Image Load (taskschd.dll) from MS Office,"T1053, T1053.005",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_image_load_scheduled_task_ms_office.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-image-load-scheduled-task-ms-office.md)
Suspicious ImagePath Service Creation,"T1112, T1543, T1543.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_suspicious_service_created_registry.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-service-created-registry.md)
Suspicious Network Connection via systemd,"T1543, T1543.002, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_netcon.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-netcon.md)
Suspicious Outlook Child Process,"T1036, T1036.001, T1036.005, T1055, T1554",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_outlook_suspicious_child.toml),
Suspicious rc.local Error Message,"T1037, T1037.004",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_rc_local_error_via_syslog.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-rc-local-error-via-syslog.md)
Suspicious Service was Installed in the System,"T1543, T1543.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_windows_service_winlog.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-service-windows-service-winlog.md)
Suspicious Startup Shell Folder Modification,"T1112, T1547, T1547.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_evasion_registry_startup_shell_folder_modified.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-evasion-registry-startup-shell-folder-modified.md)
Suspicious StartupItem Plist Creation,"T1037, T1037.005",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_startup_item_plist_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-startup-item-plist-creation.md)
Suspicious Usage of bpf_probe_write_user Helper,"T1014, T1547, T1547.006",Custom Query,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_bpf_probe_write_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-bpf-probe-write-user.md)
Suspicious WerFault Child Process,"T1036, T1546, T1546.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_masquerading_suspicious_werfault_childproc.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-masquerading-suspicious-werfault-childproc.md)
Suspicious WMI Event Subscription Created,"T1546, T1546.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_sysmon_wmi_event_subscription.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-sysmon-wmi-event-subscription.md)
System Shells via Services,"T1059, T1059.001, T1059.003, T1543, T1543.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_system_shells_via_services.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-system-shells-via-services.md)
System V Init Script Created,T1037,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_init_d_file_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-init-d-file-creation.md)
Systemd Generator Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_generator_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-generator-creation.md)
Systemd Service Created,"T1543, T1543.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-service-creation.md)
Systemd Service Started by Unusual Parent Process,"T1543, T1543.002",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_service_started.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-service-started.md)
Systemd Shell Execution During Boot,"T1543, T1543.002",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_shell_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-shell-execution.md)
Systemd Timer Created,"T1053, T1053.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_systemd_scheduled_timer_created.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-systemd-scheduled-timer-created.md)
Systemd-udevd Rule File Creation,"T1037, T1546",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_udev_rule_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-udev-rule-creation.md)
Tainted Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_load.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-tainted-kernel-module-load.md)
Tainted Out-Of-Tree Kernel Module Load,"T1014, T1547, T1547.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_tainted_kernel_module_out_of_tree_load.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-tainted-kernel-module-out-of-tree-load.md)
Temporarily Scheduled Task Creation,"T1053, T1053.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_temp_scheduled_task.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-temp-scheduled-task.md)
Unauthorized Access to an Okta Application,T1078,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/okta/initial_access_okta_user_attempted_unauthorized_access.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/initial-access-okta-user-attempted-unauthorized-access.md)
Uncommon Destination Port Connection by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_destination_port.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-destination-port.md)
Uncommon Registry Persistence Change,"T1112, T1546, T1546.002, T1547, T1547.001",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_registry_uncommon.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-registry-uncommon.md)
Unexpected Child Process of macOS Screensaver Engine,"T1546, T1546.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/persistence_screensaver_engine_unexpected_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-screensaver-engine-unexpected-child-process.md)
Unsigned DLL Loaded by Svchost,"T1036, T1036.001, T1543, T1543.003, T1569, T1569.002",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_service_dll_unsigned.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-service-dll-unsigned.md)
Unusual AWS Command for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/ml_cloudtrail_rare_method_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-cloudtrail-rare-method-by-user.md)
Unusual Azure Activity Logs Event for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure/ml_azure_rare_method_by_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-azure-rare-method-by-user.md)
Unusual Command Execution from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_command_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-command-execution.md)
Unusual D-Bus Daemon Child Process,"T1059, T1059.004, T1543",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dbus_unsual_daemon_parent_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-dbus-unsual-daemon-parent-execution.md)
Unusual DPKG Execution,"T1195, T1195.002, T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dpkg_unusual_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-dpkg-unusual-execution.md)
Unusual Exim4 Child Process,"T1037, T1554",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_unusual_exim4_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-unusual-exim4-child-process.md)
Unusual File Creation by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/persistence_web_server_sus_file_creation.toml),
Unusual GCP Event for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/ml_gcp_rare_method_by_user.toml),
Unusual LD_PRELOAD/LD_LIBRARY_PATH Command Line Arguments,"T1574, T1574.006",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_ld_preload_cmdline.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-ld-preload-cmdline.md)
Unusual Linux Network Activity,"T1041, T1055, T1071",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_linux_anomalous_network_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-linux-anomalous-network-activity.md)
Unusual Linux Network Port Activity,"T1041, T1071, T1571",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_linux_anomalous_network_port_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-linux-anomalous-network-port-activity.md)
Unusual Login via System User,"T1098, T1098.004, T1564, T1564.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_ssh_via_backdoored_system_user.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ssh-via-backdoored-system-user.md)
Unusual Network Destination Domain Name,"T1041, T1071, T1071.001, T1566, T1566.001, T1566.002",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_packetbeat_rare_server_domain.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-packetbeat-rare-server-domain.md)
Unusual Persistence via Services Registry,"T1112, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_services_registry.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-services-registry.md)
Unusual Pkexec Execution,"T1059, T1543",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_pkexec_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/execution-unusual-pkexec-execution.md)
Unusual Preload Environment Variable Process Execution,"T1574, T1574.006",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_unusual_preload_env_vars.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-unusual-preload-env-vars.md)
Unusual Process For a Linux Host,"T1543, T1543.002",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_rare_process_by_host_linux.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ml-rare-process-by-host-linux.md)
Unusual Process For a Windows Host,"T1543, T1543.003",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_rare_process_by_host_windows.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ml-rare-process-by-host-windows.md)
Unusual Process For MSSQL Service Accounts,"T1210, T1505, T1505.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/lateral_movement_unusual_process_sql_accounts.toml),
Unusual Process Modifying GenAI Configuration File,"T1554, T1556",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_genai_config_modification.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/defense-evasion-genai-config-modification.md)
Unusual Process Spawned from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_child_spawned.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-sus-child-spawned.md)
Unusual Scheduled Task Update,"T1053, T1053.005",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_scheduled_task_updated.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-scheduled-task-updated.md)
Unusual SSHD Child Process,"T1021, T1021.004, T1546, T1546.004, T1563, T1563.001",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_unusual_sshd_child_process.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-unusual-sshd-child-process.md)
Unusual Web Server Command Execution,"T1059, T1059.004, T1071, T1505, T1505.003",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_unusual_command_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-unusual-command-execution.md)
Unusual Windows Network Activity,"T1041, T1055, T1071",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_windows_anomalous_network_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/ml-windows-anomalous-network-activity.md)
Unusual Windows Path Activity,"T1204, T1204.002, T1543, T1543.003",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_windows_anomalous_path_activity.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ml-windows-anomalous-path-activity.md)
Unusual Windows Service,"T1543, T1543.003",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_windows_anomalous_service.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-ml-windows-anomalous-service.md)
User Account Creation,"T1136, T1136.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_user_account_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-user-account-creation.md)
User Added to Privileged Group in Active Directory,T1098,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_user_account_added_to_privileged_group_ad.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-user-account-added-to-privileged-group-ad.md)
User or Group Creation/Modification,"T1136, T1136.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_user_or_group_creation_or_modification.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-user-or-group-creation-or-modification.md)
Web Server Child Shell Spawn Detected via Defend for Containers,"T1059, T1059.004, T1071, T1505, T1505.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/persistence_suspicious_webserver_child_process_execution.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-suspicious-webserver-child-process-execution.md)
Web Server Potential Command Injection Request,"T1059, T1059.004, T1071, T1505, T1505.003, T1595, T1595.002, T1595.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/persistence_web_server_potential_command_injection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-web-server-potential-command-injection.md)
Web Shell Detection: Script Process Child of Common Web Processes,"T1047, T1059, T1059.001, T1059.003, T1059.005, T1190, T1505, T1505.003",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_webshell_detection.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-webshell-detection.md)
Werfault ReflectDebugger Persistence,"T1112, T1546",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_werfault_reflectdebugger.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-werfault-reflectdebugger.md)
Yum Package Manager Plugin File Creation,"T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_yum_package_manager_plugin_file_creation.toml),[Guide](/solutions/security/detect-and-alert/prebuilt-rule-guides/persistence-yum-package-manager-plugin-file-creation.md)
